"","IMG","col","r","g","b","rgb.Pct","h","s","v","hsv.Pct"
"1168","IMG_1475","#2BD42B",0.166666666666667,0.833333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.166666666666667,0
"1169","IMG_1475","#80D42B",0.5,0.833333333333333,0.166666666666667,0,0.5,0.833333333333333,0.166666666666667,0
"1170","IMG_1475","#D4D42B",0.833333333333333,0.833333333333333,0.166666666666667,0,0.833333333333333,0.833333333333333,0.166666666666667,0
"1171","IMG_1475","#2B2B80",0.166666666666667,0.166666666666667,0.5,0,0.115517720943181,0.186980116660656,0.610239651416122,0.106508875739645
"1172","IMG_1475","#802B80",0.5,0.166666666666667,0.5,0,0.389015151515152,0.0591627938209371,0.56078431372549,0.00591715976331361
"1173","IMG_1475","#D42B80",0.833333333333333,0.166666666666667,0.5,0,0.833333333333333,0.166666666666667,0.5,0
"1174","IMG_1475","#2B8080",0.166666666666667,0.5,0.5,0,0.0891561837495123,0.467057248609504,0.571660130718954,0.11094674556213
"1175","IMG_1475","#9C8E77",0.612273057371097,0.558496732026144,0.466739288307916,0.159763313609467,0.5,0.5,0.5,0
"1176","IMG_1475","#B3A082",0.703446852425181,0.626996904024768,0.508070175438596,0.140532544378698,0.833333333333333,0.5,0.5,0
"1177","IMG_1475","#2BD480",0.166666666666667,0.833333333333333,0.5,0,0.0679698669285436,0.761184813344832,0.408199643493761,0.0162721893491124
"1178","IMG_1475","#80D480",0.5,0.833333333333333,0.5,0,0.5,0.833333333333333,0.5,0
"1179","IMG_1475","#C3B79B",0.766452762923351,0.716577540106952,0.609019607843137,0.162721893491124,0.833333333333333,0.833333333333333,0.5,0
"1180","IMG_1475","#2B2BD4",0.166666666666667,0.166666666666667,0.833333333333333,0,0.141778823362926,0.156051419995096,0.818958359024952,0.705621301775148
"1181","IMG_1475","#802BD4",0.5,0.166666666666667,0.833333333333333,0,0.402756181297203,0.0699093097585092,0.841354723707665,0.0162721893491124
"1182","IMG_1475","#D42BD4",0.833333333333333,0.166666666666667,0.833333333333333,0,0.833333333333333,0.166666666666667,0.833333333333333,0
"1183","IMG_1475","#2B80D4",0.166666666666667,0.5,0.833333333333333,0,0.0983169979128752,0.393095821943876,0.724126172208014,0.0340236686390533
"1184","IMG_1475","#8080D4",0.5,0.5,0.833333333333333,0,0.5,0.5,0.833333333333333,0
"1185","IMG_1475","#D480D4",0.833333333333333,0.5,0.833333333333333,0,0.833333333333333,0.5,0.833333333333333,0
"1186","IMG_1475","#2BD4D4",0.166666666666667,0.833333333333333,0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,0
"1187","IMG_1475","#80D4D4",0.5,0.833333333333333,0.833333333333333,0,0.5,0.833333333333333,0.833333333333333,0
